"Potion of Speed",54221,"Potion of Speed",,"Trade_Alchemy",0,"False",0,3000,0,0
"Test of Strength Firework, large",62077,"Test of Strength Firework, large",,"Trade_Engineering",0,"False",0,0,0,0
"Dominate Mind Protection",63759,"Dominate Mind Protection",,"Spell_Holy_ImpHolyConcentration",0,"False",0,0,0,50000
"Kologarn Arm Respawn Visual",64753,"Kologarn Arm Respawn Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Announce Zul'Farrak Zombie",10747,"Announce Zul'Farrak Zombie",,"Trade_Engineering",0,"False",0,0,0,100
"System Shock",23774,"System Shock",,"Spell_Shadow_CorpseExplode",0,"False",0,0,0,50000
"Has Pumpkin Head",44016,"Has Pumpkin Head",,"Trade_Engineering",0,"False",0,0,0,100
"Destructive Reach(Rank 1)",17917,"Destructive Reach","Rank 1","Spell_Shadow_CorpseExplode",0,"False",0,0,0,0
"Vile Slime",40099,"Vile Slime",,"Spell_Nature_AbolishMagic",0,"False",0,0,0,100
"Fine Leather Gloves",2164,"Fine Leather Gloves",,"Trade_LeatherWorking",0,"False",0,3000,0,0
"Repentance",29511,"Repentance",,"Spell_Holy_PrayerOfHealing",60,"False",0,600,0,0
"Charged Fist",36582,"Charged Fist",,"Spell_Arcane_ArcanePotency",0,"False",0,1500,0,0
"Peep the Phoenix Mount",32345,"Peep the Phoenix Mount",,"Spell_FireResistanceTotem_01",0,"False",0,1500,0,0
"WotLK Prologue Frozen Shade Visual",53444,"WotLK Prologue Frozen Shade Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Corpse Explosion",53717,"Corpse Explosion","Rank 1","Ability_Creature_Disease_02",0,"False",0,3000,0,20
"Trespasser!",54028,"Trespasser!",,"INV_BannerPVP_02",0,"False",0,0,0,100
"Dreamstate(Rank 2)",33599,"Dreamstate","Rank 2","Ability_Druid_Dreamstate",0,"False",0,0,0,0
"Runed Golden Rod",13628,"Runed Golden Rod",,"INV_Staff_10",0,"False",0,30000,0,0
"Quest - Blow Pirate Ship",11440,"Quest - Blow Pirate Ship",,"Trade_Engineering",0,"False",0,0,0,50000
"Calling Wildhammer Gryphon Rider",38249,"Calling Wildhammer Gryphon Rider",,"Trade_Engineering",0,"False",0,0,0,0
"Item - Death Knight T9 Melee Relic (Rune Strike)",67384,"Item - Death Knight T9 Melee Relic (Rune Strike)",,"Spell_Nature_ElementalShields",0,"False",0,0,0,0
"Soothe",2908,"Soothe",,"Ability_Hunter_BeastSoothe",0,"False",0,0,0,40
"Black Plague",64155,"Black Plague",,"Spell_DeathKnight_Explode_Ghoul",0,"False",0,0,0,0
"Smoking Blast",30128,"Smoking Blast",,"Spell_Fire_LavaSpawn",0,"False",0,1000,0,80
"Astral Rain Controller Spell",74381,"Astral Rain Controller Spell",,"Spell_Shadow_PsychicHorrors",0,"False",0,0,0,100
"Summon Gjalerbron Sleep-Watcher",43279,"Summon Gjalerbron Sleep-Watcher",,"Trade_Engineering",0,"False",0,0,0,50000
"Poison Breath",63551,"Poison Breath",,"Ability_Creature_Poison_02",0,"False",0,1000,0,30
"TrajTemp Damage",44678,"TrajTemp Damage",,"Spell_Shadow_Fumble",0,"False",0,0,0,100
"Snow Storm State",54717,"Snow Storm State",,"Spell_Arcane_ArcaneResilience",0,"False",0,0,0,0
"Increased Strength 35",14507,"Increased Strength 35",,"Trade_Engineering",0,"False",0,0,0,0
"Heartbreak",64193,"Heartbreak",,"Spell_BrokenHeart",0,"False",0,0,0,0
"Parry (Passive)",3127,"Parry","Passive","Ability_Parry",0,"False",0,0,0,0
"Shoot Arcane Explosion Arrow",36327,"Shoot Arcane Explosion Arrow",,"Trade_Engineering",0,"False",0,2500,0,0
"Taxi - Azshara Entrance to Mor'shan Ramparts",64782,"Taxi - Azshara Entrance to Mor'shan Ramparts",,"Trade_Engineering",0,"False",0,0,0,50000
"Mighty Thoughts",60347,"Mighty Thoughts",,"INV_Potion_161",0,"False",4,0,0,0
"Improved Renew(Rank 1)",14908,"Improved Renew","Rank 1","Spell_Holy_Renew",0,"False",0,0,0,0
"Charged Sentry Totem",52703,"Charged Sentry Totem",,"Spell_Nature_Lightning",0,"False",0,500,0,0
"Summon Tonga's Guide",65751,"Summon Tonga's Guide",,"Ability_Hunter_EagleEye",0,"False",0,1000,0,5
"Servitor Freed",74260,"Servitor Freed",,"Trade_Engineering",0,"False",0,0,0,15
"Superior Aspects",24416,"Superior Aspects","Rank 1","Spell_Nature_WispSplode",0,"False",0,0,0,0
"Obsidian Essence",48616,"Obsidian Essence",,"Spell_Shadow_SealOfKings",480,"False",0,2000,0,0
"Rugged Leather",22331,"Rugged Leather",,"Trade_Engineering",0,"False",0,2000,0,0
"Bone Barrier",29061,"Bone Barrier",,"Spell_Shadow_UnholyStrength",0,"False",1,0,0,0
"Ancestral Fortitude (Rank 2)",16236,"Ancestral Fortitude","Rank 2","Spell_Nature_UndyingStrength",0,"False",0,0,0,0
"Eject Passenger 3",52205,"Eject Passenger 3",,"Trade_Engineering",0,"False",0,0,0,0
"Glyph of Ferocious Bite",67598,"Glyph of Ferocious Bite",,"Ability_Druid_FerociousBite",0,"False",0,0,0,0
"Heart of the Wild(Rank 3)",17005,"Heart of the Wild","Rank 3","Spell_Holy_BlessingOfAgility",0,"False",0,0,0,0
"Knock Out Recruit",74087,"Knock Out Recruit",,"Ability_Sap",0,"False",0,0,0,0
"Backlash (Rank 2)",34938,"Backlash","Rank 2","Spell_Fire_PlayingWithFire",0,"False",0,0,0,0
"Devotion",30887,"Devotion",,"Spell_Holy_GreaterBlessingofSalvation",0,"False",0,0,0,0
"Combat Gallantry",41263,"Combat Gallantry",,"INV_Misc_Ribbon_01",0,"False",0,0,0,40
"Try Ranged Target",64211,"Try Ranged Target",,"Trade_Engineering",0,"False",-2,0,0,10
"Track Elementals",19880,"Track Elementals",,"Spell_Frost_SummonWaterElemental",0,"False",2,0,0,0
"Ring of Twilight Shadows",25318,"Ring of Twilight Shadows",,"Trade_Engineering",0,"False",0,12500,0,0
"Hoarse",50682,"Hoarse",,"Spell_Fire_WindsofWoe",0,"False",0,0,0,0
"Frozen Siegebolt",57534,"Frozen Siegebolt",,"Trade_Engineering",0,"False",0,900,0,50000
"Guard's Mark",38067,"Guard's Mark",,"Ability_Hunter_SniperShot",0,"False",0,0,0,100
"Swabbin' Soap: Drunken Northsea Pirate Throws Bottle",44435,"Swabbin' Soap: Drunken Northsea Pirate Throws Bottle",,"Trade_Engineering",0,"False",0,0,0,100
"Enchant Chest - Major Resilience",33992,"Enchant Chest - Major Resilience",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Feknut's Firecrackers",40978,"Feknut's Firecrackers",,"INV_Misc_Bomb_07",0,"False",0,1000,0,20
"Maelstrom Weapon(Rank 1)",51528,"Maelstrom Weapon","Rank 1","Spell_Shaman_MaelstromWeapon",0,"False",0,0,0,0
"Increase Fire Dam 64",26698,"Increase Fire Dam 64",,"Trade_Engineering",0,"False",0,0,0,0
"Quest Credit to Player - War Machine",61259,"Quest Credit to Player - War Machine",,"Trade_Engineering",0,"False",0,0,0,50000
"Re-forge Quel'Delar",69838,"Re-forge Quel'Delar",,"INV_Hammer_09",0,"False",0,3000,0,0
"Glyph of Sweeping Strikes",58384,"Glyph of Sweeping Strikes",,"Ability_Rogue_SliceDice",0,"False",0,0,0,0
"Piercing Ice",12953,"Piercing Ice","Rank 3","Spell_Frost_Frostbolt",0,"False",0,0,0,0
"Ethereal Ring: The Bolt",40758,"Ethereal Ring: The Bolt",,"Trade_Engineering",0,"False",0,0,0,50000
"Automation Make Friendlies Orange(QAE)",38787,"Automation Make Friendlies Orange","QAE","Ability_Warrior_FocusedRage",0,"False",0,0,0,0
"Scourgewagon Explosion",52324,"Scourgewagon Explosion",,"Trade_Engineering",0,"False",0,0,0,0
"Add Lightning Dam - Weap 03",16615,"Add Lightning Dam - Weap 03",,"Trade_Engineering",0,"False",0,0,0,0
"Bubble Pollard",74877,"Bubble Pollard",,"Trade_Engineering",0,"False",0,0,0,0
"Maim (Cat Form)",22570,"Maim","Cat Form","Ability_Druid_Mangle.tga",35,"False",3,0,0,0
"Mor'shan Rampart Credit",65058,"Mor'shan Rampart Credit",,"Trade_Engineering",0,"False",0,0,0,45
"Fire Shield (Rank 5)",20327,"Fire Shield","Rank 5","Spell_Fire_FireArmor",0,"False",0,3000,0,100
"CP Test Spell",69738,"CP Test Spell",,"Trade_Engineering",0,"False",0,0,0,0
"Evasive Aura",50248,"Evasive Aura",,"Ability_Rogue_SliceDice",0,"False",0,0,0,0
"Attack Power - Feral (+0773)",44074,"Attack Power - Feral (+0773)",,"Trade_Engineering",0,"False",0,0,0,0
"Strength(Rank 5)",33082,"Strength","Rank 5","Spell_Nature_Strength",0,"False",0,0,0,30
"Cruelty (Rank 2)",12852,"Cruelty","Rank 2","Ability_Rogue_Eviscerate",0,"False",0,0,0,0
"Placing Rocknail Flayer Carcass",38439,"Placing Rocknail Flayer Carcass",,"Ability_Hunter_BeastTraining",0,"False",0,2000,0,50000
"Shape of the Eagle",42606,"Shape of the Eagle",,"Ability_Rogue_Disguise",0,"False",0,900,0,0
"Teleport Players on Victory",72340,"Teleport Players on Victory",,"Spell_Magic_ManaGain",0,"False",0,0,0,50000
"Nightmares",72033,"Nightmares",,"Ability_Druid_PredatoryInstincts",0,"False",0,0,0,50000
"Brewfest Chick Chuck Power-Up",42715,"Brewfest Chick Chuck Power-Up",,"Trade_Engineering",0,"False",0,0,0,15
"Runic Barrier",62338,"Runic Barrier",,"Spell_Arcane_PrismaticCloak",0,"False",0,0,0,0
"Trigger Dust Cloud Impact",54737,"Trigger Dust Cloud Impact",,"INV_Misc_QirajiCrystal_05",0,"False",0,0,0,0
"+4 All Stats",44627,"+4 All Stats",,"Trade_Engineering",0,"False",0,0,0,0
"Glyph of Path of Frost",57229,"Glyph of Path of Frost",,"INV_Feather_05",0,"False",0,3000,0,0
"Fists of Stone",62344,"Fists of Stone",,"Ability_GolemThunderClap",0,"False",0,2500,0,0
"Increase Spell Dam 15",27918,"Increase Spell Dam 15",,"Trade_Engraving",0,"False",0,0,0,0
"Flame Spike",8814,"Flame Spike",,"Spell_Fire_SelfDestruct",153,"False",0,3000,0,30
"Forceful Seaspray Emerald",47053,"Forceful Seaspray Emerald",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Infected Spine",12245,"Infected Spine",,"Spell_Shadow_CallofBone",0,"False",0,0,0,0
"Headless Horseman - Conflagrate Target Test",42638,"Headless Horseman - Conflagrate Target Test",,"Trade_Engineering",0,"False",0,0,0,20
"Destructive Ward Powerup",48735,"Destructive Ward Powerup",,"Trade_Engineering",0,"False",0,0,0,0
"Fiery Seduction",47057,"Fiery Seduction",,"INV_Misc_FireDancer_01",0,"False",0,0,0,20
"Malygos in Coldarra",46853,"Malygos in Coldarra",,"Trade_Engineering",0,"False",0,0,0,0
"Teach Summon Voidwalker",11520,"Teach Summon Voidwalker","Summon","Spell_Shadow_SummonVoidWalker",0,"False",0,0,0,50000
"Testing Totem(Rank 1)",22047,"Testing Totem","Rank 1","Spell_Fire_SearingTotem",30,"False",0,0,0,0
"Grab Skeleton",48232,"Grab Skeleton",,"Ability_Warrior_BloodFrenzy",0,"False",1,1000,0,40
"Pummel(Battle)",6552,"Pummel","Battle, Berserker Stance","INV_Gauntlets_04",10,"False",1,0,0,0
"Mindless Abomination Control",42168,"Mindless Abomination Control",,"Spell_Shadow_AbominationExplosion",0,"False",0,0,0,50000
"Floating Drowned",36545,"Floating Drowned",,"Trade_Engineering",0,"False",0,0,0,100
"Item - Druid T8 Balance 2P Bonus",64818,"Item - Druid T8 Balance 2P Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"Wrath of the Astromancer",33044,"Wrath of the Astromancer",,"Spell_Arcane_Arcane02",0,"False",0,0,0,50000
"QAEnchant Boots +7 Agility(QASpell)",22101,"QAEnchant Boots +7 Agility","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Despawn Dark Rider of Acherus",52294,"Despawn Dark Rider of Acherus",,"Trade_Engineering",0,"False",0,0,0,50000
"Raptor Bait",42338,"Raptor Bait",,"INV_Misc_Food_60",0,"False",0,3000,0,20
"Armor Penetration 588",54848,"Armor Penetration 588",,"Spell_Holy_ArcaneIntellect",0,"False",0,0,0,0
"Burning Tar",62290,"Burning Tar",,"Spell_Fire_Incinerate",0,"False",0,0,0,0
"Head Slash",48245,"Head Slash",,"Ability_Gouge",0,"False",0,0,0,0
"Crystal Charge Vacuum",40660,"Crystal Charge Vacuum",,"Spell_Shadow_LifeDrain02",0,"False",0,0,0,50000
"Purity",8361,"Purity",,"Spell_Holy_HolyBolt",40,"False",0,0,0,0
"Avatar of Hakkar is summoned",12948,"Avatar of Hakkar is summoned",,"Trade_Engineering",0,"False",0,0,0,0
"Prey on the Weak (Rank 5)",51689,"Prey on the Weak","Rank 5","Ability_Rogue_PreyontheWeak",0,"False",0,0,0,0
"Stormy Dragon's Eye",56088,"Stormy Dragon's Eye",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Goldenmist Special Brew",29348,"Goldenmist Special Brew",,"INV_Potion_10",0,"False",4,0,0,0
"Burn Mummified Troll Remains",28451,"Burn Mummified Troll Remains",,"INV_Torch_Lit",0,"False",0,0,0,5
"Glyph of Arcane Intellect",58303,"Glyph of Arcane Intellect",,"INV_Feather_05",0,"False",0,3000,0,0
"One-Handed Axes",196,"One-Handed Axes",,"INV_Axe_01",0,"False",0,0,0,0
"Primal Fury (Rank 5)",48834,"Primal Fury","Rank 5","Spell_Holy_BlessingOfAgility",0,"False",0,0,0,45
"Arcane Mastery (Rank 3)",16736,"Arcane Mastery","Rank 3","Spell_Shadow_Possession",0,"False",0,0,0,0
"Heavy Woolen Pants",3850,"Heavy Woolen Pants",,"Ability_Ensnare",0,"False",0,12500,0,0
"Imp in a Bottle (specical case... Rogue)",40537,"Imp in a Bottle (specical case... Rogue)",,"Trade_Engineering",0,"False",0,0,0,0
"Prismatic Form: Thunder",4936,"Prismatic Form: Thunder",,"Spell_Shadow_GatherShadows",0,"False",0,0,0,0
"Glyph of Entangling Roots",48121,"Glyph of Entangling Roots",,"INV_Feather_05",0,"False",0,3000,0,0
"Leeching Swarm",67630,"Leeching Swarm",,"Spell_Nature_InsectSwarm",0,"False",0,1500,0,50000
"QAEnchant Cloak +7 Resistances (QASpell)",36285,"QAEnchant Cloak +7 Resistances","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Healing Touch",27527,"Healing Touch",,"Spell_Nature_HealingTouch",250,"False",0,2000,0,15
"Felsteel Helm",29621,"Felsteel Helm",,"Spell_Shadow_SealOfKings",0,"False",0,45000,0,0
"Hardened Iron Shortsword",3492,"Hardened Iron Shortsword",,"Spell_Shadow_SealOfKings",0,"False",0,25000,0,0
"Hex of Mending",67534,"Hex of Mending",,"Spell_Nature_RemoveCurse",500,"False",0,1500,0,30
"Talked to Mankrik",71656,"Talked to Mankrik",,"Trade_Engineering",0,"False",0,0,0,0
"Increased 1H Fist Weapons",33109,"Increased 1H Fist Weapons",,"Trade_Engineering",0,"False",0,0,0,0
"Ping Rifleman",49557,"Ping Rifleman",,"Trade_Engineering",0,"False",0,0,0,5
"Grave Strike",59080,"Grave Strike",,"Spell_Shadow_Shadesofdarkness",0,"False",0,0,0,0
"Summon Tournament Argent Charger",63663,"Summon Tournament Argent Charger",,"Trade_Engineering",0,"False",0,0,0,0
"Aspect of the Shadow",41595,"Aspect of the Shadow",,"Spell_Holy_SealOfRighteousness",0,"False",0,1300,0,0
"Improved Scorch(Rank 1)",11115,"Improved Scorch","Rank 1","Spell_Fire_SoulBurn",0,"False",0,0,0,0
"Everlasting Affliction (1)",47201,"Everlasting Affliction","1","Ability_Warlock_EverlastingAffliction",0,"False",0,0,0,0
"Forceful Talasite",46405,"Forceful Talasite",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Rork Red Ribbon",58440,"Rork Red Ribbon",,"INV_Drink_04",0,"False",0,0,0,50000
"Despawn Passengers 2, 3, 4",49133,"Despawn Passengers 2, 3, 4",,"Ability_Druid_Disembowel",0,"False",0,0,0,50000
"Nalpak (TEST)",6954,"Nalpak (TEST)",,"Trade_Engineering",0,"False",0,0,0,0
"Gail's Flirt Aura",73909,"Gail's Flirt Aura",,"Trade_Engineering",0,"False",0,0,0,0
"Touch of Ravenclaw",3263,"Touch of Ravenclaw",,"Spell_Shadow_Requiem",0,"False",0,1500,0,0
"Unholy Power (Rank 2)",18770,"Unholy Power","Rank 2","Spell_Shadow_ShadowWordDominate",0,"False",0,0,0,0
"Crystal Protection",1138,"Crystal Protection",,"Spell_Nature_LightningShield",0,"False",0,0,0,30
"Small Silk Pack",3813,"Small Silk Pack",,"Trade_Tailoring",0,"False",0,12500,0,0
"Power of Arcanagos",34597,"Power of Arcanagos",,"Spell_Lightning_LightningBolt01",0,"False",0,0,0,100
"Implosion",67792,"Implosion",,"Spell_Nature_WispHeal",0,"False",0,0,0,0
"Devour Ghoul",50430,"Devour Ghoul",,"Ability_Racial_Cannibalize",0,"False",1,0,0,0
"Boots of Kingly Upheaval",70568,"Boots of Kingly Upheaval",,"Trade_BlackSmithing",0,"False",0,25000,0,0
"Mr. Pinchy's Gift",33064,"Mr. Pinchy's Gift",,"Spell_Shadow_SealOfKings",0,"False",0,0,0,0
"Arcane Invisibility",30628,"Arcane Invisibility",,"Spell_Nature_Invisibilty",0,"False",0,0,0,0
"Searing Arrow",29638,"Searing Arrow",,"Spell_Lightning_LightningBolt01",0,"False",0,0,0,50000
"Crazy Alchemist's Potion",53750,"Crazy Alchemist's Potion",,"Trade_Alchemy",0,"False",0,0,0,0
"Wrath of the Plaguebringer",29214,"Wrath of the Plaguebringer",,"Spell_Shadow_AntiShadow",0,"False",0,0,0,0
"Water Tomb",38235,"Water Tomb",,"Spell_Frost_ManaRecharge",0,"False",0,0,0,100
"Wear Christmas Hat, Green (DND)",61398,"Wear Christmas Hat, Green (DND)",,"Trade_Engineering",0,"False",0,0,0,100
"Video Target Emote Kneel (VideoProduction Spell)",35067,"Video Target Emote Kneel","VideoProduction Spell","Trade_Engineering",0,"False",0,0,0,50000
"Infernal Defense",46287,"Infernal Defense",,"Spell_Shadow_RagingScream",0,"False",0,0,0,0
"Nullify Poison",550,"Nullify Poison","Rank 1","Spell_Nature_NullifyPoison",100,"False",0,0,0,30
"Spirit (Rank 5)",33080,"Spirit","Rank 5","Spell_Shadow_BurningSpirit",0,"False",0,0,0,30
"Timeless Shadow Draenite",28925,"Timeless Shadow Draenite",,"Trade_Engineering",0,"False",0,12500,0,0
"Forcecast Remove Retainer Items",54068,"Forcecast Remove Retainer Items",,"Trade_Engineering",0,"False",0,100,0,50000
"Execute(Battle)",5308,"Execute","Battle, Berserker Stance","INV_Sword_48",10,"False",1,0,0,0
"Improved Kidney Shot(Rank 1)",14174,"Improved Kidney Shot","Rank 1","Ability_Rogue_KidneyShot",0,"False",0,0,0,0
"Fury",67671,"Fury",,"Ability_BullRush",0,"False",0,0,0,40
"Summon Frost Spectres",12671,"Summon Frost Spectres",,"Spell_Shadow_RaiseDead",0,"False",0,0,0,0
"Level Up",24312,"Level Up",,"Spell_Holy_InnerFire",0,"False",0,0,0,0
"Impale (Rank 1)",16493,"Impale","Rank 1","Ability_SearingArrow",0,"False",0,0,0,0
"Black Amnesty",23638,"Black Amnesty",,"Spell_Shadow_SealOfKings",0,"False",0,50000,0,0
"Summon Netherstorm Flag",34991,"Summon Netherstorm Flag",,"INV_BannerPVP_02",0,"False",0,0,0,50000
"Time-Warped Shoot",42905,"Time-Warped Shoot",,"Trade_Engineering",0,"False",0,2500,0,45
"Anchorite Contrition",39184,"Anchorite Contrition",,"Trade_Engineering",0,"False",0,0,0,30
"Judgement of Reckoning",32917,"Judgement of Reckoning",,"Ability_Warrior_InnerRage",0,"False",0,0,0,20
"Kill Command Pet Boost",60143,"Kill Command Pet Boost",,"Trade_Engineering",0,"False",0,0,0,0
"Item - Mage T9 2P Bonus",67164,"Item - Mage T9 2P Bonus",,"Trade_Engineering",0,"False",0,0,0,0
"Stormy Star of Elune",31095,"Stormy Star of Elune",,"Trade_Engineering",0,"False",0,12500,0,0
"Peon Dummy 00",63011,"Peon Dummy 00",,"Trade_Engineering",0,"False",0,0,0,0
"Eradication(Rank 1)",47195,"Eradication","Rank 1","Ability_Warlock_Eradication",0,"False",0,0,0,0
"Spell Absorption",41034,"Spell Absorption",,"Spell_Holy_AvengersShield",0,"False",0,0,0,0
"Pyroblast Cinnamon Ball",48889,"Pyroblast Cinnamon Ball",,"INV_Misc_Orb_05",0,"False",0,1000,0,0
"Force Master Ride Karnum's Mount",68556,"Force Master Ride Karnum's Mount",,"Trade_Engineering",0,"False",0,0,0,50000
"Gorka Ride Brutusk",63209,"Gorka Ride Brutusk",,"Ability_Mount_Kodo_01",0,"False",0,0,0,50000
"Send Vengeance",39190,"Send Vengeance",,"Trade_Engineering",0,"False",0,0,0,100
"Increase Healing 300",28152,"Increase Healing 300",,"Trade_Engineering",0,"False",0,0,0,0
"Mobility(Rank 2)",53555,"Mobility","Rank 2","Ability_Hunter_AnimalHandler",0,"False",0,0,0,0
"Improved Psychic Scream(Rank 3)",15450,"Improved Psychic Scream","Rank 3","Spell_Shadow_PsychicScream",0,"False",0,0,0,0
"Travel Form (Passive)",5419,"Travel Form (Passive)","Passive","Ability_Druid_TravelForm",0,"False",0,0,0,0
"Debug Frost Spell(Rank 10)",29607,"Debug Frost Spell","Rank 10","Spell_Frost_FrostBolt02",0,"False",0,0,0,50000
"Mortar",39695,"Mortar",,"INV_Musket_04",0,"False",0,0,0,30
"Judgement",41467,"Judgement",,"Spell_Holy_RighteousFury",0,"False",0,2000,0,10
"Forge Ember",60479,"Forge Ember",,"Ability_Hunter_Readiness",0,"False",0,0,0,0
"Nefarius Attack 001",16069,"Nefarius Attack 001",,"Trade_Engineering",0,"False",0,1000,0,60
"Whirlwind(Rank 1)",9633,"Whirlwind","Rank 1","Ability_Whirlwind",0,"False",0,0,0,0
"Wand Specialization (Rank 3)",14526,"Wand Specialization","Rank 3","INV_Wand_01",0,"False",0,0,0,0
"Ride Karnum's Mount",68557,"Ride Karnum's Mount",,"Ability_Mount_WarHippogryph",0,"False",0,0,0,50000
"Power Ball Visual",54139,"Power Ball Visual",,"Spell_Arcane_Arcane04",0,"False",0,0,0,0
"Repulsion",61182,"Repulsion",,"Trade_Engineering",0,"False",0,0,0,50000
"Exhilarate",28742,"Exhilarate",,"Spell_Nature_NatureBlessing",0,"False",0,0,0,0
"Vehicle Test",70143,"Vehicle Test",,"Trade_Fishing",0,"False",0,0,5,35
"Torment the Weak(Rank 3)",55340,"Torment the Weak","Rank 3","Spell_Arcane_FocusedPower",0,"False",0,0,0,0
"Impaling Spine",69463,"Impaling Spine",,"Spell_Frost_IceShard",0,"False",0,3000,0,80
"Ebon Blade Prisoners: Dummy from Player",22096,"Ebon Blade Prisoners: Dummy from Player",,"Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Backdraft (Rank 1)",47258,"Backdraft","Rank 1","Ability_Warlock_Backdraft",0,"False",0,0,0,0
"Minor Mana Oil",25125,"Minor Mana Oil",,"INV_Potion_98",0,"False",0,5000,0,0
"Captured Animal Feeding Visual",29918,"Captured Animal Feeding Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Shoot Bow",29122,"Shoot Bow","Rank 1","Ability_Marksmanship",0,"False",0,500,0,60
"Increase Fire Dam 57",25689,"Increase Fire Dam 57",,"Trade_Engineering",0,"False",0,0,0,0
"Build Portable Fel Cannon",40675,"Build Portable Fel Cannon",,"Trade_Mining",0,"False",0,0,0,10
"Belt of Arctic Life",63200,"Belt of Arctic Life",,"Trade_LeatherWorking",0,"False",0,25000,0,0
"Plaguehound Dummy",42785,"Plaguehound Dummy",,"Trade_Engineering",0,"False",0,0,0,100
"Stun Resistance 100 (Passive)",45591,"Stun Resistance 100","Passive","INV_Misc_Head_Undead_01",0,"False",0,0,0,0
"Ravage (Special Ability)",50518,"Ravage","Special Ability","Ability_Druid_PrimalTenacity",0,"False",2,0,0,0
